time,low,high,open,close,volume,symbol
1776873600,1060.73,1100.0,1100.0,1076.81,81.67968,DIEM-USD
1776877200,1070.45,1125.0,1078.75,1117.92,126.84584,DIEM-USD
1776880800,1109.4,1147.64,1117.92,1120.6,61.20692,DIEM-USD
1776884400,1119.68,1160.39,1119.68,1146.2,70.47971,DIEM-USD
1776888000,1119.0,1162.01,1147.55,1123.45,80.44221,DIEM-USD
1776891600,1122.47,1167.12,1123.45,1157.64,27.54902,DIEM-USD
1776895200,1120.0,1155.49,1155.49,1124.5,34.14153,DIEM-USD
1776898800,1095.0,1133.89,1124.49,1097.22,63.12381,DIEM-USD
1776902400,1080.0,1120.42,1097.1,1102.54,56.31241,DIEM-USD
1776906000,1070.5,1114.0,1097.4,1086.99,37.57749,DIEM-USD
1776909600,1085.21,1101.25,1098.07,1098.67,8.24327,DIEM-USD
1776913200,1074.36,1097.5,1096.16,1079.85,10.39631,DIEM-USD
1776916800,1077.61,1094.76,1083.11,1094.76,5.70148,DIEM-USD
1776920400,1078.03,1098.4,1094.65,1085.87,3.0509,DIEM-USD
1776927600,1078.03,1086.67,1078.05,1079.43,0.55168,DIEM-USD
1776931200,1071.43,1082.01,1071.43,1081.45,0.13671,DIEM-USD
1776934800,1068.75,1077.71,1077.71,1072.31,2.26496,DIEM-USD
1776938400,1074.26,1084.61,1075.94,1080.55,0.19399,DIEM-USD
1776942000,1079.0,1096.04,1079.43,1096.04,3.13736,DIEM-USD
1776945600,1085.13,1098.54,1087.31,1091.5,3.12608,DIEM-USD
1776949200,1060.0,1091.63,1091.42,1060.0,19.4145,DIEM-USD
1776952800,1062.12,1071.57,1062.15,1068.96,3.5517,DIEM-USD
1776956400,1067.67,1085.08,1071.44,1067.67,9.00331,DIEM-USD
1776960000,1059.89,1073.92,1069.16,1066.33,6.63537,DIEM-USD
1776963600,1034.22,1070.6,1063.76,1044.75,8.97742,DIEM-USD
1776967200,1039.72,1044.76,1044.75,1041.25,11.98943,DIEM-USD
1776970800,1040.43,1051.34,1042.68,1048.13,1.12658,DIEM-USD
1776974400,1045.73,1056.71,1048.14,1051.09,2.44427,DIEM-USD
1776978000,1041.12,1072.75,1050.47,1060.21,6.82108,DIEM-USD
1776981600,1054.78,1067.12,1060.15,1054.78,1.69054,DIEM-USD
1776985200,1050.0,1063.14,1052.99,1062.73,0.24528,DIEM-USD
1776988800,1058.34,1067.6,1060.82,1062.36,1.84444,DIEM-USD
