timestamp,open,high,low,close,volume,symbol,btcd,fgi_value,fgi_class
2022-01-01 00:00:00,0.266601,0.269888,0.266061,0.269607,5227416.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 01:00:00,0.269585,0.271619,0.269015,0.269774,5483958.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 02:00:00,0.26989,0.270949,0.269262,0.269631,2462310.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 03:00:00,0.269714,0.271272,0.269011,0.270391,3541433.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 04:00:00,0.270397,0.270772,0.26786,0.268447,6393275.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 05:00:00,0.268447,0.272861,0.268124,0.271726,2615224.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 06:00:00,0.271724,0.272505,0.269249,0.269746,1715945.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 07:00:00,0.269733,0.272169,0.268959,0.271802,1359509.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 08:00:00,0.271691,0.272777,0.270825,0.271314,1366377.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 09:00:00,0.271314,0.27223,0.269341,0.271333,1396637.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 10:00:00,0.271222,0.271858,0.267118,0.269104,1665062.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 11:00:00,0.269168,0.270428,0.268322,0.268557,1415042.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 12:00:00,0.268577,0.271,0.268169,0.270422,1658290.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 13:00:00,0.270476,0.271766,0.27,0.270822,1552894.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 14:00:00,0.270847,0.271119,0.269695,0.27067,1363790.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 15:00:00,0.270691,0.274092,0.270438,0.272811,2315846.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 16:00:00,0.272799,0.275421,0.272371,0.274543,3127866.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 17:00:00,0.274609,0.277028,0.2744,0.276063,5009036.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 18:00:00,0.27602,0.276433,0.274415,0.275474,3070968.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 19:00:00,0.275459,0.276158,0.273655,0.274331,3326903.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 20:00:00,0.274331,0.275245,0.273284,0.274185,3187813.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 21:00:00,0.274168,0.275505,0.273225,0.273624,1974709.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 22:00:00,0.273615,0.27512,0.272967,0.274908,2375034.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 23:00:00,0.274914,0.276983,0.274391,0.276802,2379083.0,XLM-USD,39.04526621215052,21.0,Extreme Fear
2022-01-02 00:00:00,0.276963,0.27866,0.27555,0.278552,2202540.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 01:00:00,0.27846,0.27975,0.277385,0.279311,3003373.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 02:00:00,0.279311,0.284651,0.278971,0.281974,5230667.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 03:00:00,0.281965,0.28434,0.281965,0.282824,2417244.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 04:00:00,0.282797,0.283963,0.278938,0.281012,3308696.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 05:00:00,0.280747,0.282269,0.280387,0.281909,1403289.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 06:00:00,0.281905,0.281905,0.27933,0.280361,1954214.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 07:00:00,0.280364,0.2821,0.279794,0.280805,2021401.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 08:00:00,0.280727,0.285253,0.279661,0.284345,2339524.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 09:00:00,0.284429,0.285891,0.282831,0.283993,3900793.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 10:00:00,0.283996,0.284637,0.282701,0.283135,1224357.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 11:00:00,0.283061,0.285639,0.282736,0.284882,1917409.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 12:00:00,0.284842,0.287153,0.283641,0.286092,3763850.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 13:00:00,0.28618,0.286843,0.28453,0.286074,2179510.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 14:00:00,0.285923,0.286879,0.283644,0.284721,2945161.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 15:00:00,0.284592,0.287713,0.284449,0.286628,2751188.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 16:00:00,0.286629,0.291199,0.286601,0.29068,4881777.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 17:00:00,0.29068,0.29172,0.289345,0.289701,3786531.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 18:00:00,0.289741,0.289822,0.283678,0.287374,5119207.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 19:00:00,0.287381,0.288843,0.286653,0.287979,3193366.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 20:00:00,0.288104,0.288562,0.286875,0.288298,3228899.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 21:00:00,0.288232,0.29195,0.287499,0.290335,3999495.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 22:00:00,0.290251,0.291877,0.290105,0.291306,3719683.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-02 23:00:00,0.291194,0.292476,0.290778,0.292273,3959549.0,XLM-USD,37.549564986165805,29.0,Fear
2022-01-03 00:00:00,0.29211,0.297724,0.2915,0.29179,5570764.0,XLM-USD,36.81090779172948,29.0,Fear
2022-01-03 01:00:00,0.29179,0.291873,0.289341,0.290875,3235359.0,XLM-USD,36.81090779172948,29.0,Fear
