timestamp,open,high,low,close,volume,symbol,btcd,fgi_value,fgi_class
2022-01-01 00:00:00,0.803274,0.815819,0.803274,0.815819,124094.48027,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 01:00:00,0.815761,0.818488,0.812232,0.816939,430003.38704,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 02:00:00,0.817332,0.841967,0.81637,0.825341,545121.67633,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 03:00:00,0.825479,0.826189,0.819242,0.821205,174704.12975,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 04:00:00,0.822383,0.824401,0.814999,0.821184,109516.28991,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 05:00:00,0.821348,0.839105,0.820908,0.833554,112863.87699,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 06:00:00,0.833326,0.836271,0.824452,0.825062,137526.41006,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 07:00:00,0.825622,0.831769,0.823801,0.829324,137120.27158,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 08:00:00,0.829807,0.831961,0.826577,0.827326,30577.07184,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 09:00:00,0.827861,0.833985,0.823756,0.833908,28859.51836,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 10:00:00,0.834389,0.837747,0.817342,0.8322,201149.25114,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 11:00:00,0.831641,0.837,0.8291,0.829187,99011.65228,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 12:00:00,0.829218,0.847975,0.828981,0.841696,147802.80686,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 13:00:00,0.841454,0.84771,0.834207,0.834739,193407.41556,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 14:00:00,0.835047,0.840888,0.830281,0.83274,66601.99886,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 15:00:00,0.832658,0.842224,0.830886,0.837964,80852.34429,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 16:00:00,0.838214,0.857198,0.837812,0.847481,441558.88246,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 17:00:00,0.848373,0.862479,0.847455,0.860354,337109.93662,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 18:00:00,0.860362,0.865993,0.8581,0.864364,292816.10262,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 19:00:00,0.864512,0.866347,0.857428,0.862106,222865.14996,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 20:00:00,0.862168,0.866003,0.858376,0.859532,188248.50288,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 21:00:00,0.859249,0.868454,0.843808,0.847942,431131.44148,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 22:00:00,0.848076,0.85517,0.846199,0.852324,116318.46296,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-01 23:00:00,0.852396,0.876001,0.848091,0.875736,126921.42524,ZRX-USD,39.04526621215052,21.0,Extreme Fear
2022-01-02 00:00:00,0.873881,0.876742,0.859638,0.867232,127228.43274,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 01:00:00,0.867213,0.868244,0.8586,0.859788,51746.25108,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 02:00:00,0.859285,0.861879,0.854779,0.858995,60301.90808,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 03:00:00,0.859655,0.865357,0.858019,0.861873,59826.77389,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 04:00:00,0.861255,0.866033,0.845798,0.847929,139336.52943,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 05:00:00,0.848309,0.872699,0.848309,0.863228,472670.68345,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 06:00:00,0.863482,0.865255,0.858818,0.864727,74448.68901,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 07:00:00,0.86387,0.868039,0.863602,0.864442,22698.68211,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 08:00:00,0.864209,0.877186,0.858838,0.869658,108752.06004,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 09:00:00,0.86881,0.886548,0.868082,0.874211,140781.9031,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 10:00:00,0.873698,0.883711,0.869641,0.875721,48599.13206,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 11:00:00,0.875006,0.8814,0.868234,0.869126,43542.85632,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 12:00:00,0.868956,0.882337,0.862491,0.8791,185399.49395,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 13:00:00,0.879132,0.880863,0.874059,0.878704,74578.49108,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 14:00:00,0.878446,0.882337,0.874289,0.875426,72097.51284,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 15:00:00,0.875374,0.905441,0.875082,0.889468,500986.97812,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 16:00:00,0.889453,0.895035,0.885878,0.891696,204154.90371,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 17:00:00,0.892399,0.899084,0.886167,0.899084,163033.33226,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 18:00:00,0.898655,0.899417,0.87827,0.891942,226364.32061,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 19:00:00,0.89173,0.900351,0.888301,0.894836,182328.10402,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 20:00:00,0.894537,0.925803,0.882385,0.888662,841221.68052,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 21:00:00,0.888146,0.895402,0.883123,0.892801,230564.68618,ZRX-USD,37.549564986165805,29.0,Fear
2022-01-02 22:00:00,0.893049,0.898334,0.891252,0.895025,169204.5612,ZRX-USD,37.549564986165805,29.0,Fear
